customer_id,lead_date,acquisition_channel,channel_type,region,device,age_group,signup_date,verified_date,first_conversion_date,plan_tier
C100270,2025-06-03,Organic Search,Organic,India,Tablet,25-34,,,,Not Converted
C100271,2025-10-07,Referral,Organic,India,Desktop,25-34,2025-10-10,2025-10-11,2025-10-25,Business
C100272,2025-03-02,Meta Ads,Paid,India,Mobile,25-34,2025-03-04,2025-03-04,2025-03-17,Free
C100273,2025-02-20,LinkedIn Ads,Paid,United Kingdom,Desktop,18-24,,,,Not Converted
C100274,2024-07-05,LinkedIn Ads,Paid,UAE,Desktop,35-44,,,,Not Converted
C100275,2025-10-30,Direct,Organic,India,Mobile,25-34,2025-11-01,2025-11-03,2025-11-22,Free
C100276,2024-09-17,Direct,Organic,India,Mobile,18-24,2024-09-18,2024-09-20,,Not Converted
C100277,2024-05-20,Direct,Organic,India,Mobile,45-54,2024-05-23,2024-05-24,2024-06-13,Business
C100278,2025-08-13,Direct,Organic,United States,Desktop,35-44,2025-08-13,2025-08-14,2025-08-16,Free
C100279,2025-03-04,Referral,Organic,India,Mobile,18-24,2025-03-07,2025-03-07,,Not Converted
C100280,2024-10-12,Referral,Organic,India,Mobile,25-34,,,,Not Converted
C100281,2025-08-05,Referral,Organic,India,Desktop,25-34,2025-08-05,2025-08-05,2025-08-16,Pro
C100282,2025-09-01,Direct,Organic,United States,Desktop,25-34,2025-09-01,2025-09-01,,Not Converted
C100283,2025-02-04,Direct,Organic,United States,Mobile,35-44,2025-02-05,2025-02-05,2025-02-17,Pro
C100284,2025-09-05,Referral,Organic,India,Desktop,55+,2025-09-08,2025-09-10,,Not Converted
C100285,2024-07-06,Referral,Organic,India,Mobile,35-44,2024-07-06,2024-07-06,2024-07-23,Business
C100286,2024-06-21,LinkedIn Ads,Paid,United States,Mobile,25-34,,,,Not Converted
C100287,2024-04-03,Referral,Organic,India,Mobile,55+,2024-04-05,2024-04-07,2024-04-09,Business
C100288,2025-04-04,Google Ads,Paid,India,Mobile,35-44,2025-04-04,2025-04-04,2025-04-24,Business
C100289,2024-05-30,Referral,Organic,United States,Mobile,55+,2024-05-31,2024-05-31,2024-06-05,Pro
C100290,2025-01-25,Organic Search,Organic,UAE,Mobile,18-24,2025-01-26,2025-01-28,,Not Converted
C100291,2025-12-13,Referral,Organic,India,Mobile,25-34,2025-12-16,2025-12-17,,Not Converted
C100292,2025-09-03,LinkedIn Ads,Paid,India,Desktop,35-44,2025-09-04,,,Not Converted
C100293,2025-06-10,Google Ads,Paid,India,Desktop,25-34,,,,Not Converted
C100294,2025-10-14,LinkedIn Ads,Paid,Singapore,Mobile,25-34,2025-10-15,2025-10-15,2025-11-04,Business
C100295,2025-08-03,Direct,Organic,India,Desktop,25-34,,,,Not Converted
C100296,2024-11-05,Direct,Organic,India,Desktop,18-24,2024-11-07,2024-11-07,2024-11-16,Free
C100297,2025-12-15,Google Ads,Paid,India,Mobile,25-34,2025-12-17,,,Not Converted
C100298,2025-08-12,Direct,Organic,India,Mobile,25-34,2025-08-13,2025-08-13,,Not Converted
C100299,2025-07-22,Meta Ads,Paid,India,Desktop,35-44,2025-07-25,2025-07-27,,Not Converted
C100300,2025-01-18,Google Ads,Paid,Singapore,Mobile,35-44,2025-01-19,2025-01-21,2025-02-05,Free
C100301,2025-11-18,Organic Search,Organic,United States,Mobile,25-34,2025-11-21,2025-11-23,,Not Converted
C100302,2025-01-13,Direct,Organic,United States,Desktop,35-44,2025-01-16,2025-01-18,,Not Converted
C100303,2025-12-20,Organic Search,Organic,UAE,Desktop,35-44,2025-12-20,,,Not Converted
C100304,2025-08-12,LinkedIn Ads,Paid,United States,Mobile,35-44,2025-08-13,,,Not Converted
C100305,2025-09-26,Referral,Organic,United States,Desktop,25-34,,,,Not Converted
C100306,2025-05-26,Google Ads,Paid,India,Desktop,25-34,2025-05-27,2025-05-27,2025-06-06,Business
C100307,2025-07-16,Referral,Organic,UAE,Mobile,45-54,2025-07-16,2025-07-16,2025-08-05,Pro
C100308,2025-12-15,Direct,Organic,India,Desktop,25-34,,,,Not Converted
C100309,2025-01-28,Organic Search,Organic,India,Tablet,35-44,,,,Not Converted
C100310,2025-05-30,Organic Search,Organic,India,Mobile,25-34,2025-06-02,2025-06-03,,Not Converted
C100311,2025-03-20,Google Ads,Paid,Singapore,Desktop,25-34,2025-03-21,2025-03-22,,Not Converted
C100312,2025-08-26,LinkedIn Ads,Paid,UAE,Desktop,55+,2025-08-27,2025-08-27,,Not Converted
C100313,2025-01-01,Meta Ads,Paid,India,Mobile,35-44,2025-01-01,2025-01-01,,Not Converted
C100314,2025-06-01,Referral,Organic,United States,Mobile,25-34,,,,Not Converted
C100315,2025-02-18,Referral,Organic,India,Mobile,55+,2025-02-21,2025-02-22,2025-03-06,Free
C100316,2025-08-01,Meta Ads,Paid,UAE,Mobile,18-24,,,,Not Converted
C100317,2024-06-19,LinkedIn Ads,Paid,India,Mobile,25-34,2024-06-22,2024-06-22,,Not Converted
C100318,2024-09-22,Direct,Organic,United Kingdom,Mobile,25-34,2024-09-23,2024-09-23,,Not Converted
C100319,2025-02-24,LinkedIn Ads,Paid,UAE,Mobile,25-34,2025-02-27,2025-02-27,2025-03-19,Pro
C100320,2025-12-02,Meta Ads,Paid,India,Mobile,35-44,2025-12-03,2025-12-03,,Not Converted
C100321,2025-11-28,LinkedIn Ads,Paid,United Kingdom,Mobile,18-24,2025-12-01,2025-12-03,,Not Converted
C100322,2025-02-18,Direct,Organic,UAE,Desktop,35-44,,,,Not Converted
C100323,2025-10-14,Organic Search,Organic,UAE,Desktop,55+,2025-10-15,2025-10-15,,Not Converted
C100324,2024-07-31,Direct,Organic,India,Desktop,35-44,2024-08-03,2024-08-04,,Not Converted
C100325,2025-09-11,Organic Search,Organic,India,Mobile,18-24,2025-09-11,2025-09-11,,Not Converted
C100326,2024-12-27,LinkedIn Ads,Paid,Singapore,Mobile,18-24,2024-12-30,2024-12-31,,Not Converted
C100327,2025-08-04,LinkedIn Ads,Paid,United Kingdom,Desktop,35-44,2025-08-07,2025-08-08,,Not Converted
C100328,2024-12-10,Direct,Organic,United States,Desktop,55+,2024-12-10,2024-12-11,2024-12-25,Pro
C100329,2025-03-08,Google Ads,Paid,United Kingdom,Mobile,25-34,2025-03-09,2025-03-09,2025-03-15,Pro
C100330,2024-10-11,Referral,Organic,India,Mobile,18-24,2024-10-11,2024-10-13,2024-10-22,Business
C100331,2025-04-07,Direct,Organic,United Kingdom,Mobile,25-34,2025-04-10,2025-04-12,,Not Converted
C100332,2024-08-13,Organic Search,Organic,United Kingdom,Mobile,35-44,2024-08-14,2024-08-16,,Not Converted
C100333,2024-12-03,Organic Search,Organic,India,Mobile,25-34,2024-12-06,2024-12-07,2024-12-15,Pro
C100334,2024-10-09,Referral,Organic,India,Tablet,25-34,2024-10-12,2024-10-12,2024-10-25,Pro
C100335,2025-11-29,Meta Ads,Paid,India,Tablet,18-24,2025-11-30,,,Not Converted
C100336,2025-10-26,Referral,Organic,India,Mobile,35-44,2025-10-28,2025-10-30,,Not Converted
C100337,2025-01-20,LinkedIn Ads,Paid,UAE,Desktop,25-34,2025-01-23,2025-01-23,,Not Converted
C100338,2025-04-21,Organic Search,Organic,India,Mobile,25-34,2025-04-24,2025-04-25,2025-05-09,Pro
C100339,2024-08-31,Direct,Organic,India,Desktop,25-34,2024-08-31,2024-09-01,,Not Converted
C100340,2025-12-02,Meta Ads,Paid,India,Desktop,18-24,,,,Not Converted
C100341,2024-10-20,Meta Ads,Paid,Singapore,Tablet,35-44,2024-10-20,,,Not Converted
C100342,2025-06-22,Direct,Organic,United Kingdom,Mobile,25-34,2025-06-24,2025-06-25,,Not Converted
C100343,2024-10-01,Google Ads,Paid,India,Mobile,18-24,2024-10-01,2024-10-03,2024-10-17,Pro
C100344,2025-02-01,Organic Search,Organic,United States,Tablet,55+,,,,Not Converted
C100345,2025-12-04,LinkedIn Ads,Paid,India,Mobile,25-34,2025-12-06,2025-12-08,,Not Converted
C100346,2025-12-24,Meta Ads,Paid,India,Desktop,25-34,2025-12-24,2025-12-26,,Not Converted
C100347,2024-10-27,Organic Search,Organic,India,Mobile,25-34,,,,Not Converted
C100348,2025-06-18,Referral,Organic,Singapore,Mobile,25-34,2025-06-18,2025-06-19,2025-07-03,Free
C100349,2025-08-11,LinkedIn Ads,Paid,Singapore,Mobile,25-34,2025-08-12,2025-08-13,,Not Converted
C100350,2025-10-19,Direct,Organic,UAE,Mobile,55+,2025-10-20,2025-10-21,,Not Converted
C100351,2024-07-23,Meta Ads,Paid,United Kingdom,Desktop,25-34,2024-07-26,2024-07-27,2024-08-05,Pro
C100352,2025-06-26,LinkedIn Ads,Paid,India,Mobile,35-44,2025-06-27,,,Not Converted
C100353,2025-04-04,Organic Search,Organic,United Kingdom,Desktop,25-34,2025-04-06,2025-04-06,,Not Converted
C100354,2024-10-24,Referral,Organic,India,Desktop,18-24,2024-10-26,2024-10-27,2024-11-15,Pro
C100355,2024-12-08,Referral,Organic,United States,Desktop,25-34,2024-12-10,2024-12-12,,Not Converted
C100356,2024-05-08,LinkedIn Ads,Paid,UAE,Desktop,35-44,2024-05-08,2024-05-09,,Not Converted
C100357,2025-09-01,Google Ads,Paid,India,Mobile,18-24,2025-09-03,2025-09-04,2025-09-06,Pro
C100358,2025-03-28,LinkedIn Ads,Paid,Singapore,Mobile,25-34,2025-03-30,2025-03-31,,Not Converted
C100359,2025-04-06,LinkedIn Ads,Paid,United States,Mobile,55+,,,,Not Converted
C100360,2025-04-03,Direct,Organic,Singapore,Desktop,45-54,,,,Not Converted
C100361,2025-01-11,Google Ads,Paid,India,Mobile,18-24,2025-01-12,2025-01-13,,Not Converted
C100362,2025-02-03,Direct,Organic,India,Mobile,25-34,,,,Not Converted
C100363,2025-07-28,Google Ads,Paid,India,Mobile,25-34,,,,Not Converted
C100364,2025-10-13,LinkedIn Ads,Paid,United Kingdom,Mobile,55+,2025-10-15,2025-10-15,2025-10-16,Pro
C100365,2025-02-26,Meta Ads,Paid,India,Tablet,18-24,,,,Not Converted
C100366,2024-09-28,Referral,Organic,United States,Desktop,35-44,,,,Not Converted
C100367,2025-04-14,Organic Search,Organic,India,Mobile,35-44,2025-04-15,2025-04-15,,Not Converted
C100368,2025-04-27,Direct,Organic,UAE,Mobile,35-44,,,,Not Converted
C100369,2025-02-06,Organic Search,Organic,Singapore,Mobile,35-44,,,,Not Converted
C100370,2025-12-25,Meta Ads,Paid,United Kingdom,Mobile,25-34,,,,Not Converted
C100371,2025-07-05,Google Ads,Paid,Singapore,Desktop,18-24,2025-07-05,2025-07-05,,Not Converted
C100372,2024-04-01,LinkedIn Ads,Paid,United States,Desktop,55+,2024-04-03,2024-04-03,,Not Converted
C100373,2024-11-15,LinkedIn Ads,Paid,India,Desktop,18-24,2024-11-16,2024-11-18,,Not Converted
C100374,2024-08-19,LinkedIn Ads,Paid,India,Mobile,18-24,,,,Not Converted
C100375,2025-03-15,Direct,Organic,United States,Desktop,18-24,2025-03-18,2025-03-18,,Not Converted
C100376,2025-03-22,Google Ads,Paid,UAE,Mobile,45-54,2025-03-25,2025-03-25,2025-04-04,Business
C100377,2025-01-24,Direct,Organic,United States,Desktop,55+,,,,Not Converted
C100378,2025-09-02,Google Ads,Paid,India,Mobile,25-34,2025-09-05,2025-09-05,,Not Converted
C100379,2025-02-20,Meta Ads,Paid,India,Mobile,45-54,,,,Not Converted
C100380,2025-05-30,LinkedIn Ads,Paid,United Kingdom,Mobile,35-44,2025-05-30,2025-05-31,,Not Converted
C100381,2024-06-08,Meta Ads,Paid,India,Mobile,35-44,,,,Not Converted
C100382,2024-06-05,LinkedIn Ads,Paid,United Kingdom,Mobile,25-34,,,,Not Converted
C100383,2025-04-24,Organic Search,Organic,India,Desktop,25-34,2025-04-24,2025-04-25,2025-04-29,Pro
C100384,2025-04-21,Google Ads,Paid,United States,Mobile,45-54,2025-04-22,2025-04-22,2025-04-28,Free
C100385,2024-03-06,Direct,Organic,United States,Mobile,45-54,,,,Not Converted
C100386,2025-10-31,Referral,Organic,United States,Mobile,45-54,2025-11-01,2025-11-02,,Not Converted
C100387,2025-08-07,Meta Ads,Paid,India,Desktop,25-34,,,,Not Converted
C100388,2025-01-17,Google Ads,Paid,UAE,Tablet,25-34,,,,Not Converted
C100389,2024-05-20,Referral,Organic,India,Mobile,25-34,2024-05-21,2024-05-21,2024-06-10,Pro
C100390,2025-05-25,LinkedIn Ads,Paid,India,Mobile,35-44,2025-05-25,2025-05-25,,Not Converted
C100391,2025-06-09,Meta Ads,Paid,UAE,Mobile,18-24,2025-06-11,2025-06-12,,Not Converted
C100392,2025-06-09,Meta Ads,Paid,United Kingdom,Mobile,35-44,,,,Not Converted
C100393,2025-11-27,Meta Ads,Paid,United States,Mobile,18-24,,,,Not Converted
C100394,2024-11-13,Direct,Organic,Singapore,Mobile,25-34,2024-11-15,2024-11-17,,Not Converted
C100395,2024-08-15,Meta Ads,Paid,India,Desktop,35-44,,,,Not Converted
C100396,2025-09-01,Google Ads,Paid,UAE,Mobile,35-44,,,,Not Converted
C100397,2024-08-21,Google Ads,Paid,India,Mobile,45-54,2024-08-22,2024-08-24,,Not Converted
C100398,2025-08-10,Google Ads,Paid,United Kingdom,Desktop,25-34,,,,Not Converted
C100399,2024-07-16,Referral,Organic,India,Mobile,55+,2024-07-16,2024-07-16,2024-07-26,Free
C100400,2025-11-21,Direct,Organic,India,Mobile,55+,,,,Not Converted
C100401,2024-06-08,LinkedIn Ads,Paid,India,Mobile,25-34,2024-06-10,2024-06-11,,Not Converted
C100402,2024-02-23,Direct,Organic,India,Mobile,25-34,2024-02-26,2024-02-27,,Not Converted
C100403,2025-07-07,Google Ads,Paid,India,Mobile,25-34,2025-07-08,2025-07-09,,Not Converted
C100404,2025-09-25,Meta Ads,Paid,India,Mobile,25-34,,,,Not Converted
C100405,2025-03-09,Direct,Organic,Singapore,Mobile,18-24,2025-03-12,2025-03-13,2025-03-30,Free
C100406,2025-04-12,Meta Ads,Paid,United Kingdom,Mobile,18-24,2025-04-14,,,Not Converted
C100407,2025-11-15,Direct,Organic,United States,Desktop,35-44,2025-11-15,2025-11-16,,Not Converted
C100408,2024-12-09,LinkedIn Ads,Paid,United Kingdom,Tablet,25-34,2024-12-11,2024-12-11,2024-12-14,Pro
C100409,2024-11-13,LinkedIn Ads,Paid,United States,Desktop,25-34,2024-11-16,2024-11-17,,Not Converted
C100410,2025-04-23,Google Ads,Paid,India,Mobile,35-44,2025-04-23,2025-04-24,2025-05-03,Pro
C100411,2024-06-11,Meta Ads,Paid,India,Desktop,25-34,2024-06-14,,,Not Converted
C100412,2025-10-30,Meta Ads,Paid,UAE,Mobile,25-34,2025-10-30,2025-10-31,,Not Converted
C100413,2025-04-04,Organic Search,Organic,United States,Mobile,45-54,2025-04-04,2025-04-05,,Not Converted
C100414,2025-09-07,Organic Search,Organic,India,Mobile,18-24,2025-09-08,2025-09-09,2025-09-25,Pro
C100415,2025-02-28,Direct,Organic,India,Desktop,18-24,,,,Not Converted
C100416,2024-09-07,Organic Search,Organic,India,Mobile,25-34,,,,Not Converted
C100417,2025-04-09,Referral,Organic,UAE,Desktop,25-34,2025-04-11,2025-04-12,2025-04-24,Business
C100418,2025-05-16,Organic Search,Organic,United States,Mobile,25-34,2025-05-17,2025-05-17,,Not Converted
C100419,2024-10-04,LinkedIn Ads,Paid,Singapore,Desktop,25-34,2024-10-06,2024-10-08,,Not Converted
C100420,2025-09-08,Google Ads,Paid,United States,Mobile,25-34,2025-09-08,2025-09-08,,Not Converted
C100421,2025-01-20,Google Ads,Paid,Singapore,Mobile,35-44,2025-01-22,2025-01-22,,Not Converted
C100422,2025-10-27,Meta Ads,Paid,India,Mobile,35-44,2025-10-29,2025-10-29,,Not Converted
C100423,2025-09-10,Organic Search,Organic,India,Mobile,35-44,2025-09-11,,,Not Converted
C100424,2024-05-03,Direct,Organic,India,Mobile,25-34,2024-05-04,2024-05-04,2024-05-14,Pro
C100425,2025-07-07,Direct,Organic,UAE,Desktop,25-34,,,,Not Converted
C100426,2025-01-28,Google Ads,Paid,Singapore,Mobile,35-44,,,,Not Converted
C100427,2024-12-17,Referral,Organic,UAE,Mobile,25-34,2024-12-19,2024-12-20,2024-12-31,Business
C100428,2025-02-02,Referral,Organic,United Kingdom,Desktop,25-34,,,,Not Converted
C100429,2025-03-16,Google Ads,Paid,United States,Desktop,35-44,,,,Not Converted
C100430,2025-03-09,Meta Ads,Paid,India,Desktop,25-34,2025-03-12,2025-03-12,2025-03-16,Pro
C100431,2024-04-25,Meta Ads,Paid,India,Desktop,35-44,2024-04-25,,,Not Converted
C100432,2025-10-31,Organic Search,Organic,Singapore,Desktop,25-34,2025-11-01,2025-11-01,2025-11-08,Business
C100433,2024-12-25,Meta Ads,Paid,United Kingdom,Mobile,35-44,2024-12-28,2024-12-28,,Not Converted
C100434,2024-07-03,Organic Search,Organic,India,Mobile,35-44,2024-07-06,2024-07-08,2024-07-21,Pro
C100435,2024-10-24,Referral,Organic,United States,Mobile,45-54,,,,Not Converted
C100436,2024-06-07,Direct,Organic,India,Desktop,18-24,2024-06-09,,,Not Converted
C100437,2024-10-21,Google Ads,Paid,India,Desktop,35-44,2024-10-21,2024-10-21,,Not Converted
C100438,2024-03-06,Meta Ads,Paid,Singapore,Mobile,25-34,,,,Not Converted
C100439,2025-09-03,Google Ads,Paid,United States,Mobile,18-24,2025-09-06,2025-09-06,,Not Converted
C100440,2025-08-03,Organic Search,Organic,India,Mobile,25-34,2025-08-05,2025-08-07,,Not Converted
C100441,2024-05-21,Google Ads,Paid,India,Mobile,45-54,2024-05-23,2024-05-25,,Not Converted
C100442,2025-11-18,LinkedIn Ads,Paid,Singapore,Mobile,35-44,2025-11-20,,,Not Converted
C100443,2025-12-13,Organic Search,Organic,United States,Mobile,25-34,2025-12-16,2025-12-17,,Not Converted
C100444,2024-09-16,Referral,Organic,United Kingdom,Mobile,25-34,2024-09-16,2024-09-16,,Not Converted
C100445,2025-09-01,Organic Search,Organic,India,Mobile,25-34,,,,Not Converted
C100446,2025-09-26,Organic Search,Organic,United States,Mobile,25-34,,,,Not Converted
C100447,2024-09-25,LinkedIn Ads,Paid,India,Mobile,25-34,2024-09-26,2024-09-27,,Not Converted
C100448,2025-07-07,LinkedIn Ads,Paid,India,Desktop,35-44,2025-07-08,2025-07-08,2025-07-11,Business
C100449,2025-06-19,Organic Search,Organic,India,Mobile,25-34,2025-06-20,2025-06-21,2025-06-26,Pro
C100450,2024-11-27,Direct,Organic,United States,Desktop,18-24,2024-11-29,,,Not Converted
C100451,2025-01-14,Direct,Organic,India,Mobile,18-24,2025-01-15,2025-01-15,2025-01-22,Pro
C100452,2024-08-09,Google Ads,Paid,India,Mobile,25-34,2024-08-12,2024-08-13,2024-08-25,Pro
C100453,2025-07-08,Organic Search,Organic,India,Desktop,45-54,2025-07-09,2025-07-10,,Not Converted
C100454,2025-05-20,Meta Ads,Paid,India,Mobile,25-34,2025-05-23,2025-05-24,2025-06-04,Free
C100455,2025-09-21,Organic Search,Organic,UAE,Desktop,25-34,2025-09-21,2025-09-23,,Not Converted
C100456,2025-05-16,Meta Ads,Paid,UAE,Desktop,25-34,,,,Not Converted
C100457,2024-07-16,Direct,Organic,United States,Desktop,18-24,,,,Not Converted
C100458,2024-11-28,Direct,Organic,India,Desktop,25-34,2024-11-30,2024-12-02,,Not Converted
C100459,2025-08-16,Direct,Organic,India,Mobile,18-24,2025-08-17,2025-08-19,2025-09-03,Pro
C100460,2025-10-08,Organic Search,Organic,India,Mobile,35-44,2025-10-08,2025-10-09,,Not Converted
C100461,2025-08-03,LinkedIn Ads,Paid,India,Mobile,18-24,2025-08-04,2025-08-06,2025-08-18,Business
C100462,2024-10-24,Meta Ads,Paid,United Kingdom,Desktop,25-34,2024-10-27,2024-10-28,,Not Converted
C100463,2024-12-16,LinkedIn Ads,Paid,India,Desktop,35-44,2024-12-19,2024-12-21,,Not Converted
C100464,2025-04-19,Organic Search,Organic,India,Mobile,45-54,,,,Not Converted
C100465,2024-07-02,Direct,Organic,India,Tablet,18-24,2024-07-05,2024-07-06,2024-07-20,Business
C100466,2025-12-04,Meta Ads,Paid,India,Mobile,35-44,2025-12-04,2025-12-04,,Not Converted
C100467,2025-12-18,Organic Search,Organic,India,Mobile,25-34,2025-12-18,2025-12-18,2025-12-31,Pro
C100468,2025-08-05,Organic Search,Organic,UAE,Mobile,35-44,2025-08-06,2025-08-08,,Not Converted
C100469,2024-02-29,Google Ads,Paid,United States,Desktop,18-24,,,,Not Converted
C100470,2024-06-05,Referral,Organic,India,Mobile,35-44,2024-06-07,2024-06-07,,Not Converted
C100471,2025-05-21,Meta Ads,Paid,UAE,Desktop,55+,2025-05-21,,,Not Converted
C100472,2024-11-08,LinkedIn Ads,Paid,United Kingdom,Mobile,45-54,2024-11-08,2024-11-08,2024-11-11,Business
C100473,2025-05-01,Google Ads,Paid,UAE,Mobile,25-34,2025-05-01,2025-05-02,,Not Converted
C100474,2025-08-17,Meta Ads,Paid,United States,Tablet,18-24,2025-08-17,2025-08-19,,Not Converted
C100475,2025-01-20,Direct,Organic,India,Desktop,25-34,2025-01-21,,,Not Converted
C100476,2025-08-01,Meta Ads,Paid,India,Mobile,18-24,,,,Not Converted
C100477,2025-09-08,Direct,Organic,United States,Mobile,25-34,2025-09-10,2025-09-10,,Not Converted
C100478,2024-03-31,Meta Ads,Paid,India,Mobile,35-44,2024-04-03,2024-04-05,2024-04-08,Free
C100479,2025-04-14,LinkedIn Ads,Paid,United Kingdom,Mobile,35-44,2025-04-17,2025-04-17,,Not Converted
C100480,2025-03-28,Organic Search,Organic,United States,Desktop,25-34,2025-03-31,2025-03-31,2025-04-08,Business
C100481,2025-09-18,Direct,Organic,Singapore,Mobile,18-24,2025-09-21,2025-09-23,,Not Converted
C100482,2024-09-28,Meta Ads,Paid,United States,Desktop,25-34,2024-09-28,2024-09-30,,Not Converted
C100483,2025-08-27,Referral,Organic,United Kingdom,Tablet,25-34,2025-08-29,2025-08-30,2025-09-12,Business
C100484,2025-04-05,Google Ads,Paid,United States,Mobile,25-34,2025-04-08,,,Not Converted
C100485,2025-03-29,Direct,Organic,United States,Desktop,18-24,,,,Not Converted
C100486,2024-05-28,LinkedIn Ads,Paid,UAE,Desktop,18-24,2024-05-29,2024-05-29,,Not Converted
C100487,2024-10-01,Google Ads,Paid,India,Mobile,18-24,2024-10-01,2024-10-01,,Not Converted
C100488,2025-07-05,Meta Ads,Paid,UAE,Desktop,25-34,,,,Not Converted
C100489,2024-07-18,Meta Ads,Paid,UAE,Mobile,35-44,2024-07-19,2024-07-19,,Not Converted
C100490,2024-11-21,Referral,Organic,United States,Mobile,25-34,2024-11-24,,,Not Converted
C100491,2025-12-15,Referral,Organic,United States,Mobile,45-54,2025-12-16,2025-12-16,2026-01-01,Free
C100492,2024-12-27,LinkedIn Ads,Paid,India,Mobile,35-44,,,,Not Converted
C100493,2025-11-17,Organic Search,Organic,India,Mobile,45-54,,,,Not Converted
C100494,2025-11-06,Google Ads,Paid,United States,Mobile,45-54,,,,Not Converted
C100495,2025-05-24,Google Ads,Paid,United Kingdom,Mobile,25-34,,,,Not Converted
C100496,2024-07-28,Direct,Organic,India,Desktop,35-44,,,,Not Converted
C100497,2025-04-25,Referral,Organic,UAE,Desktop,45-54,2025-04-26,2025-04-28,,Not Converted
C100498,2025-04-06,Direct,Organic,UAE,Desktop,18-24,2025-04-09,,,Not Converted
C100499,2025-01-22,Direct,Organic,India,Desktop,18-24,2025-01-25,2025-01-25,2025-01-27,Free
C100500,2025-03-29,Referral,Organic,United States,Mobile,35-44,,,,Not Converted
C100501,2024-01-11,Direct,Organic,United Kingdom,Mobile,35-44,2024-01-12,,,Not Converted
C100502,2024-04-13,Organic Search,Organic,United States,Desktop,35-44,2024-04-16,2024-04-18,,Not Converted
